application_id,crb_checked,crb_reason,tier3_cost,tier3_result,final_score,decision,recommended_amount
APP_002713,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 492, 'signal': 'Fair credit history', 'score_boost': 0, 'cost': 50}",62.400000000000006,APPROVE_REDUCED,7000.0
APP_002714,False,Sufficient data from Tier 1 and Tier 2,0,,67.2,APPROVE_REDUCED,7000.0
APP_002715,False,Tier 1 score too low (fraud likely),0,,24.0,REJECT,0.0
APP_002716,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 459, 'signal': 'Fair credit history', 'score_boost': 0, 'cost': 50}",73.2,APPROVE,1000.0
APP_002717,False,Sufficient data from Tier 1 and Tier 2,0,,70.4,APPROVE,10000.0
APP_002718,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",75.2,APPROVE,10000.0
APP_002719,False,Sufficient data from Tier 1 and Tier 2,0,,67.2,APPROVE_REDUCED,700.0
APP_002720,False,Tier 1 score too low (fraud likely),0,,24.0,REJECT,0.0
APP_002721,True,Borderline scores need CRB tie-breaker,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",47.2,REJECT,0.0
APP_002722,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 579, 'signal': 'Good credit history', 'score_boost': 10, 'cost': 50}",84.0,APPROVE,2000.0
APP_002723,False,Tier 1 score too low (fraud likely),0,,24.0,REJECT,0.0
APP_002724,False,Sufficient data from Tier 1 and Tier 2,0,,68.4,APPROVE_REDUCED,7000.0
APP_002725,False,Sufficient data from Tier 1 and Tier 2,0,,65.2,APPROVE_REDUCED,700.0
APP_002726,False,Sufficient data from Tier 1 and Tier 2,0,,69.6,APPROVE_REDUCED,7000.0
APP_002727,False,Tier 1 score too low (fraud likely),0,,24.0,REJECT,0.0
APP_002728,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",64.0,APPROVE_REDUCED,2100.0
APP_002729,True,Borderline scores need CRB tie-breaker,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",60.0,APPROVE_REDUCED,1400.0
APP_002730,False,Sufficient data from Tier 1 and Tier 2,0,,69.2,APPROVE_REDUCED,1400.0
APP_002731,True,"High-value loan (>= KES 15,000)",50,"{'has_record': True, 'score': 536, 'signal': 'Fair credit history', 'score_boost': 0, 'cost': 50}",58.0,APPROVE_REDUCED,10500.0
APP_002732,True,Borderline scores need CRB tie-breaker,50,"{'has_record': True, 'score': 464, 'signal': 'Fair credit history', 'score_boost': 0, 'cost': 50}",46.8,REJECT,0.0
APP_002733,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",76.0,APPROVE,10000.0
APP_002734,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",73.2,APPROVE,5000.0
APP_002735,False,Sufficient data from Tier 1 and Tier 2,0,,71.2,APPROVE,5000.0
APP_002736,False,Sufficient data from Tier 1 and Tier 2,0,,70.4,APPROVE,2000.0
APP_002737,True,"High-value loan (>= KES 15,000)",50,"{'has_record': True, 'score': 566, 'signal': 'Good credit history', 'score_boost': 10, 'cost': 50}",86.0,APPROVE,15000.0
APP_002738,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 417, 'signal': 'Poor credit history', 'score_boost': -20, 'cost': 50}",52.80000000000001,REJECT,0.0
APP_002739,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",56.4,APPROVE_REDUCED,7000.0
APP_002740,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",58.4,APPROVE_REDUCED,7000.0
APP_002741,False,Sufficient data from Tier 1 and Tier 2,0,,66.0,APPROVE_REDUCED,3500.0
APP_002742,False,Sufficient data from Tier 1 and Tier 2,0,,64.4,APPROVE_REDUCED,2100.0
APP_002743,False,Sufficient data from Tier 1 and Tier 2,0,,70.0,APPROVE,1000.0
APP_002744,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 410, 'signal': 'Poor credit history', 'score_boost': -20, 'cost': 50}",56.0,APPROVE_REDUCED,2100.0
APP_002745,False,Tier 1 score too low (fraud likely),0,,24.0,REJECT,0.0
APP_002746,False,Sufficient data from Tier 1 and Tier 2,0,,65.2,APPROVE_REDUCED,700.0
APP_002747,False,Sufficient data from Tier 1 and Tier 2,0,,69.2,APPROVE_REDUCED,1400.0
APP_002748,False,Tier 1 score too low (fraud likely),0,,27.6,REJECT,0.0
APP_002749,True,"High-value loan (>= KES 15,000)",50,"{'has_record': True, 'score': 449, 'signal': 'Poor credit history', 'score_boost': -20, 'cost': 50}",43.2,REJECT,0.0
APP_002750,True,Borderline scores need CRB tie-breaker,50,"{'has_record': True, 'score': 584, 'signal': 'Good credit history', 'score_boost': 10, 'cost': 50}",70.0,APPROVE,10000.0
APP_002751,True,"High-value loan (>= KES 15,000)",50,"{'has_record': True, 'score': 549, 'signal': 'Fair credit history', 'score_boost': 0, 'cost': 50}",70.4,APPROVE,15000.0
APP_002752,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",58.4,APPROVE_REDUCED,7000.0
APP_002753,True,Borderline scores need CRB tie-breaker,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",60.400000000000006,APPROVE_REDUCED,2100.0
APP_002754,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",76.0,APPROVE,20000.0
APP_002755,True,"High-value loan (>= KES 15,000)",50,"{'has_record': True, 'score': 643, 'signal': 'Good credit history', 'score_boost': 10, 'cost': 50}",73.2,APPROVE,15000.0
APP_002756,True,Borderline scores need CRB tie-breaker,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",58.400000000000006,APPROVE_REDUCED,1400.0
APP_002757,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",62.400000000000006,APPROVE_REDUCED,1400.0
APP_002758,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",74.4,APPROVE,15000.0
APP_002759,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",73.6,APPROVE,15000.0
APP_002760,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",76.0,APPROVE,10000.0
APP_002761,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",75.6,APPROVE,15000.0
APP_002762,True,"High-value loan (>= KES 15,000)",50,"{'has_record': True, 'score': 575, 'signal': 'Good credit history', 'score_boost': 10, 'cost': 50}",85.2,APPROVE,15000.0
APP_002763,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 432, 'signal': 'Poor credit history', 'score_boost': -20, 'cost': 50}",53.599999999999994,REJECT,0.0
APP_002764,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",76.0,APPROVE,2000.0
APP_002765,True,Borderline scores need CRB tie-breaker,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",61.2,APPROVE_REDUCED,2100.0
APP_002766,False,Sufficient data from Tier 1 and Tier 2,0,,68.4,APPROVE_REDUCED,1400.0
APP_002767,False,Sufficient data from Tier 1 and Tier 2,0,,67.2,APPROVE_REDUCED,2100.0
APP_002768,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 412, 'signal': 'Poor credit history', 'score_boost': -20, 'cost': 50}",52.400000000000006,REJECT,0.0
APP_002769,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",76.0,APPROVE,20000.0
APP_002770,True,"High-value loan (>= KES 15,000)",50,"{'has_record': True, 'score': 450, 'signal': 'Fair credit history', 'score_boost': 0, 'cost': 50}",64.0,APPROVE_REDUCED,14000.0
APP_002771,False,Sufficient data from Tier 1 and Tier 2,0,,67.2,APPROVE_REDUCED,7000.0
APP_002772,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",75.2,APPROVE,15000.0
APP_002773,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",60.800000000000004,APPROVE_REDUCED,14000.0
APP_002774,True,Borderline scores need CRB tie-breaker,50,"{'has_record': True, 'score': 544, 'signal': 'Fair credit history', 'score_boost': 0, 'cost': 50}",61.2,APPROVE_REDUCED,700.0
APP_002775,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",76.0,APPROVE,5000.0
APP_002776,False,Sufficient data from Tier 1 and Tier 2,0,,67.6,APPROVE_REDUCED,700.0
APP_002777,True,"High-value loan (>= KES 15,000)",50,"{'has_record': True, 'score': 427, 'signal': 'Poor credit history', 'score_boost': -20, 'cost': 50}",52.400000000000006,REJECT,0.0
APP_002778,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",76.0,APPROVE,3000.0
APP_002779,False,Sufficient data from Tier 1 and Tier 2,0,,67.6,APPROVE_REDUCED,700.0
APP_002780,False,Tier 1 score too low (fraud likely),0,,24.0,REJECT,0.0
APP_002781,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",72.4,APPROVE,3000.0
APP_002782,False,Tier 1 score too low (fraud likely),0,,24.0,REJECT,0.0
APP_002783,False,Tier 1 score too low (fraud likely),0,,25.6,REJECT,0.0
APP_002784,True,"High-value loan (>= KES 15,000)",50,"{'has_record': True, 'score': 663, 'signal': 'Excellent credit history', 'score_boost': 20, 'cost': 50}",92.4,APPROVE,20000.0
APP_002785,False,Tier 1 score too low (fraud likely),0,,26.8,REJECT,0.0
APP_002786,False,Tier 1 score too low (fraud likely),0,,24.0,REJECT,0.0
APP_002787,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",76.0,APPROVE,5000.0
APP_002788,False,Sufficient data from Tier 1 and Tier 2,0,,66.4,APPROVE_REDUCED,700.0
APP_002789,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",73.2,APPROVE,5000.0
APP_002790,False,Tier 1 score too low (fraud likely),0,,24.0,REJECT,0.0
APP_002791,False,Sufficient data from Tier 1 and Tier 2,0,,69.6,APPROVE_REDUCED,3500.0
APP_002792,False,Sufficient data from Tier 1 and Tier 2,0,,68.4,APPROVE_REDUCED,1400.0
APP_002793,False,Sufficient data from Tier 1 and Tier 2,0,,71.2,APPROVE,3000.0
APP_002794,False,Tier 1 score too low (fraud likely),0,,24.0,REJECT,0.0
APP_002795,True,"High-value loan (>= KES 15,000)",50,"{'has_record': True, 'score': 531, 'signal': 'Fair credit history', 'score_boost': 0, 'cost': 50}",76.0,APPROVE,20000.0
APP_002796,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",76.0,APPROVE,1000.0
APP_002797,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 404, 'signal': 'Poor credit history', 'score_boost': -20, 'cost': 50}",56.0,APPROVE_REDUCED,700.0
APP_002798,True,Borderline scores need CRB tie-breaker,50,"{'has_record': True, 'score': 631, 'signal': 'Good credit history', 'score_boost': 10, 'cost': 50}",68.4,APPROVE_REDUCED,1400.0
APP_002799,False,Tier 1 score too low (fraud likely),0,,27.6,REJECT,0.0
APP_002800,True,"High-value loan (>= KES 15,000)",50,"{'has_record': True, 'score': 700, 'signal': 'Excellent credit history', 'score_boost': 20, 'cost': 50}",84.0,APPROVE,15000.0
APP_002801,False,Sufficient data from Tier 1 and Tier 2,0,,69.2,APPROVE_REDUCED,1400.0
APP_002802,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 470, 'signal': 'Fair credit history', 'score_boost': 0, 'cost': 50}",76.0,APPROVE,10000.0
APP_002803,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 604, 'signal': 'Good credit history', 'score_boost': 10, 'cost': 50}",82.4,APPROVE,3000.0
APP_002804,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",71.6,APPROVE,20000.0
APP_002805,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",57.2,APPROVE_REDUCED,14000.0
APP_002806,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",76.0,APPROVE,1000.0
APP_002807,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 612, 'signal': 'Good credit history', 'score_boost': 10, 'cost': 50}",68.4,APPROVE_REDUCED,1400.0
APP_002808,False,Sufficient data from Tier 1 and Tier 2,0,,71.2,APPROVE,5000.0
APP_002809,False,Tier 1 score too low (fraud likely),0,,24.0,REJECT,0.0
APP_002810,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",73.6,APPROVE,10000.0
APP_002811,False,Sufficient data from Tier 1 and Tier 2,0,,66.4,APPROVE_REDUCED,7000.0
APP_002812,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 514, 'signal': 'Fair credit history', 'score_boost': 0, 'cost': 50}",61.2,APPROVE_REDUCED,2100.0
APP_002813,False,Sufficient data from Tier 1 and Tier 2,0,,68.0,APPROVE_REDUCED,3500.0
APP_002814,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",24.0,REJECT,0.0
APP_002815,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",74.4,APPROVE,20000.0
APP_002816,False,Sufficient data from Tier 1 and Tier 2,0,,68.4,APPROVE_REDUCED,3500.0
APP_002817,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",69.2,APPROVE_REDUCED,10500.0
APP_002818,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",64.0,APPROVE_REDUCED,10500.0
APP_002819,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",68.4,APPROVE_REDUCED,10500.0
APP_002820,True,"High-value loan (>= KES 15,000)",50,"{'has_record': True, 'score': 528, 'signal': 'Fair credit history', 'score_boost': 0, 'cost': 50}",72.4,APPROVE,20000.0
APP_002821,False,Tier 1 score too low (fraud likely),0,,24.0,REJECT,0.0
APP_002822,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",28.8,REJECT,0.0
APP_002823,False,Sufficient data from Tier 1 and Tier 2,0,,65.2,APPROVE_REDUCED,3500.0
APP_002824,True,"High-value loan (>= KES 15,000)",50,"{'has_record': True, 'score': 564, 'signal': 'Good credit history', 'score_boost': 10, 'cost': 50}",69.2,APPROVE_REDUCED,10500.0
APP_002825,False,Sufficient data from Tier 1 and Tier 2,0,,69.6,APPROVE_REDUCED,7000.0
APP_002826,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",76.0,APPROVE,15000.0
APP_002827,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 565, 'signal': 'Good credit history', 'score_boost': 10, 'cost': 50}",84.4,APPROVE,2000.0
APP_002828,True,"High-value loan (>= KES 15,000)",50,"{'has_record': True, 'score': 410, 'signal': 'Poor credit history', 'score_boost': -20, 'cost': 50}",40.800000000000004,REJECT,0.0
APP_002829,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",73.2,APPROVE,15000.0
APP_002830,True,"High-value loan (>= KES 15,000)",50,"{'has_record': True, 'score': 467, 'signal': 'Fair credit history', 'score_boost': 0, 'cost': 50}",72.4,APPROVE,20000.0
APP_002831,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",76.0,APPROVE,10000.0
APP_002832,False,Sufficient data from Tier 1 and Tier 2,0,,62.400000000000006,APPROVE_REDUCED,1400.0
APP_002833,True,"High-value loan (>= KES 15,000)",50,"{'has_record': True, 'score': 414, 'signal': 'Poor credit history', 'score_boost': -20, 'cost': 50}",51.2,REJECT,0.0
APP_002834,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 554, 'signal': 'Good credit history', 'score_boost': 10, 'cost': 50}",63.2,APPROVE_REDUCED,2100.0
APP_002835,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",76.0,APPROVE,5000.0
APP_002836,False,Sufficient data from Tier 1 and Tier 2,0,,68.4,APPROVE_REDUCED,7000.0
APP_002837,True,"High-value loan (>= KES 15,000)",50,"{'has_record': True, 'score': 652, 'signal': 'Excellent credit history', 'score_boost': 20, 'cost': 50}",93.2,APPROVE,15000.0
APP_002838,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",76.0,APPROVE,20000.0
APP_002839,False,Sufficient data from Tier 1 and Tier 2,0,,69.6,APPROVE_REDUCED,7000.0
APP_002840,False,Sufficient data from Tier 1 and Tier 2,0,,71.6,APPROVE,5000.0
APP_002841,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",73.2,APPROVE,10000.0
APP_002842,True,"High-value loan (>= KES 15,000)",50,"{'has_record': True, 'score': 514, 'signal': 'Fair credit history', 'score_boost': 0, 'cost': 50}",64.0,APPROVE_REDUCED,10500.0
APP_002843,False,Sufficient data from Tier 1 and Tier 2,0,,69.6,APPROVE_REDUCED,1400.0
APP_002844,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",76.0,APPROVE,2000.0
APP_002845,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",53.2,REJECT,0.0
APP_002846,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 445, 'signal': 'Poor credit history', 'score_boost': -20, 'cost': 50}",54.80000000000001,REJECT,0.0
APP_002847,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 451, 'signal': 'Fair credit history', 'score_boost': 0, 'cost': 50}",76.0,APPROVE,1000.0
APP_002848,False,Sufficient data from Tier 1 and Tier 2,0,,72.0,APPROVE,10000.0
APP_002849,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",73.2,APPROVE,1000.0
